date,year,month,Estaño,Zinc,Plata,Oro,Otros Minerales,Total Minerales,Gas Natural,Petróleo,Otros Hidrocarburos,Total Hidrocarburos,Soya1,Madera,Castaña,Joyeria,Otros No Tradicionales,Total No Tradicionales,Otros Bienes,Total Declarado,Bienes para Transformacion,Fletes y Seguros,Compra Venta Neto,FOB
2019-08-31,2019,8,21.04341934,94.02044484000001,40.550180530000006,215.57844236,19.07254776999997,390.26503484,234.53357799000003,0.0,2.5810718799999997,237.11464987000002,76.71003124999999,2.7429590299999997,16.46745786,11.980035370000001,64.50718158000005,172.40766509000002,16.30946875999993,816.09681856,-3.91927795,-4.1879475491669,-0.23333333333333334,807.7562597274997
2019-09-30,2019,9,14.926686100000001,93.48878416,51.7692979,202.71776128000002,16.43609697000005,379.33862641,220.6688953,0.0,3.08253236,223.75142766,53.29664463,2.12336025,11.284171990000003,13.25128178,82.34855604999996,162.30401469999995,18.625257700000162,784.0193264700001,-2.5023135499999998,-4.74239079615744,-0.23333333333333334,776.5412887905093
2019-10-31,2019,10,23.24663817,89.60008667000001,51.032261909999995,132.97110632,21.369542790000025,318.21963586,273.20408743,0.0,3.6366430800000002,276.84073051,70.24522553000001,2.6728728200000003,12.57501493,16.08478062,66.44315925000002,168.02105315000003,10.777929639999854,773.8593491599999,-2.66951916,-4.892128365458401,-0.3675414079272037,765.9301602266142
2019-11-30,2019,11,28.14456366,94.67298701000001,45.85988917,141.25699353000002,15.099652869999943,325.03408624,285.57566767000003,9.30343534,3.02916727,297.90827028000007,10.411274390000003,1.7652328699999997,10.11929516,15.199116730000002,28.76715628000001,66.26207543000001,8.380812319999848,697.58524427,-1.89099118,-5.5101245002103205,-0.3675414079272037,689.8165871818625
2019-12-31,2019,12,20.89318277,120.4910065,57.68296637000001,176.26739816,22.341903030000026,397.67645683,214.23540647,0.0,3.15534528,217.39075175,31.041206400000004,4.50171575,17.06936511,9.783803860000003,80.47375489999997,142.86984601999998,19.399877330000123,777.3369319300001,-3.6873180899999993,-5.279568858527,-0.3675414079272037,768.0025035735459
2020-01-31,2020,1,18.022429620000004,99.71930303,56.19937822,182.62098218000003,22.313702130000024,378.87579518000007,249.70605260000002,10.517484710000002,2.2112083599999997,262.43474567000004,46.29327868000001,3.863811439999999,6.22194501,7.79789857,66.35721858999997,130.53415228999998,24.08819891,795.93289205,-2.8039416300000006,-4.88671072622854,0.003723589999999992,788.2459632837714
2020-02-29,2020,2,22.170445939999997,93.44917175,55.34856048,157.15527229,14.100181280000072,342.22363174000003,188.29389999,0.0,3.84059867,192.13449866,54.07687903,3.3769998999999995,7.244585450000001,12.921239730000002,50.873440539999976,128.49314464999998,12.053292630000001,674.90456768,-3.14855977,-4.68903447694488,0.003723589999999992,667.0706970230551
2020-03-31,2020,3,24.883819539999998,71.67609507000002,37.55581955,113.77742839,15.12202382999999,263.01518638,192.50741114,0.0,3.79899782,196.30640896,64.39324065,2.8297551100000007,8.42181739,8.04430292,56.04018099999999,139.72929707,7.523304619999999,606.5741970299999,-3.15538212,-3.77488990641674,0.003723589999999992,599.6476485935832
2020-04-30,2020,4,0.68753363,5.08972656,0.87993751,0.21013451,1.3335081000000013,8.20084031,116.9057838,0.0,1.244357,118.15014079999999,62.78922942,1.0116766599999998,9.142338039999999,0.0,36.51050145999997,109.45374557999997,3.9985524999999997,239.80327918999996,-1.93019334,-0.0022233532168850203,0.1077843235580435,237.9786468203411
2020-05-31,2020,5,6.84671254,19.278931050000004,16.34309417,10.687757910000002,4.71643435,57.872930020000005,145.41012021,0.0,2.4145037499999997,147.82462396,67.90721026,1.5640086100000001,11.2338881,0.0,44.14659314999997,124.85170011999998,5.508971169999998,336.05822527,-2.08520373,-0.828265314683958,0.1089341752656168,333.25369040058166
2020-06-30,2020,6,12.84413732,64.85947865,43.99629709,89.69123203000001,17.38777718000003,228.77892227000004,169.67262584000002,0.0,2.51941671,172.19204255000002,71.85322,2.4801419399999998,11.797649810000001,14.91636143,56.16564948,157.21302265999998,6.4722838199999995,564.6562713000001,-1.9791398299999998,-3.46491652439814,0.1082288811763397,559.3204438267783
2020-07-31,2020,7,11.66172574,49.78416895000001,40.01324594,106.35101388999999,11.46278552999999,219.27294005,153.75923066000001,0.0,1.68940284,155.44863350000003,80.17144952999999,3.4693679299999998,11.08999459,7.825006060000001,54.99336606999999,157.54918418,10.401148209999999,542.67190594,-1.9950563499999998,-2.607161912903104,-0.30043737063026854,537.7692503064667
2020-08-31,2020,8,7.153539970000001,61.34674191,49.235353100000005,67.92977757,13.655218959999985,199.32063151,163.98314886,0.0,0.83017775,164.81332661,66.14290324,3.0757550800000013,10.337269269999998,11.972319740000001,52.570270150000056,144.09851748000006,13.22824184,521.46071744,-2.2957214799999996,-4.009234999853885,-0.30043737063026854,514.8553235895159
2020-09-30,2020,9,13.36602134,65.89124697000001,63.996307140000006,67.99456695,13.247795029999992,224.49593743000003,143.9490068,0.0,1.82395639,145.77296319,60.18755743,5.61020533,12.72354355,13.1743185,74.17800487000002,165.87362968000002,11.46771815,547.6102484500001,-2.5663337,-3.7252692931645486,-0.30043737063026854,541.0182080862054
