ts,buy_count,buy_min,buy_median,buy_max,sell_count,sell_min,sell_median,sell_max,mid_BOB_per_USDT,best_ask,best_bid,spread_abs,spread_pct,median_gap,depth_imbalance,effective_spread_pct,mid_change_abs,mid_change_pct,rolling_24h_vol,rolling_7d_vol
2025-11-08 13:39:56 EST,142,10.68,11.065,20.7,230,6.1,10.41,10.66,10.7375,10.68,10.66,0.019999999999999574,0.0018626309662397738,0.6549999999999994,-0.23655913978494625,0.06100116414435384,,,,
