date,ipc_base2016,ipc_base2007,infl_mom,infl_ytd,infl_yoy,source_url,fetched_at
2024-02-29,111.43,,0.002000,0.002800,0.025200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2024-03-01,111.94,,0.004600,0.007400,0.030600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2024-03-31,111.94,,0.004600,0.007400,0.030600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2024-04-01,112.58,,0.005700,0.013100,0.034600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2024-04-30,112.58,,0.005700,0.013100,0.034600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2024-05-01,113.29,,0.006300,0.019500,0.035200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2024-05-31,113.29,,0.006300,0.019500,0.035200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2024-06-01,113.90,,0.005400,0.024900,0.038400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2024-06-30,113.90,,0.005400,0.024900,0.038400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2024-07-01,114.43,,0.004700,0.029800,0.039500,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2024-07-31,114.43,,0.004700,0.029800,0.039500,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2024-08-01,116.25,,0.015800,0.046100,0.051900,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2024-08-31,116.25,,0.015800,0.046100,0.051900,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2024-09-01,117.27,,0.008800,0.055300,0.061800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2024-09-30,117.27,,0.008800,0.055300,0.061800,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2024-10-01,119.20,,0.016400,0.072600,0.079400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2024-10-31,119.20,,0.016400,0.072600,0.079400,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2024-11-01,120.92,,0.014500,0.088200,0.095100,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2024-11-30,120.92,,0.014500,0.088200,0.095100,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2024-12-01,122.21,,0.010600,0.099700,0.099700,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2024-12-31,122.21,,0.010600,0.099700,0.099700,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2025-01-01,124.19,,0.019500,0.019500,0.120300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2025-01-31,124.19,,0.019500,0.019500,0.120300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2025-02-01,126.17,,0.012600,0.032400,0.132200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2025-02-28,126.17,,0.012600,0.032400,0.132200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2025-03-01,128.32,,0.017100,0.050000,0.146300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2025-03-31,128.32,,0.017100,0.050000,0.146300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2025-04-01,129.47,,0.009000,0.059500,0.150100,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2025-04-30,129.47,,0.009000,0.059500,0.150100,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2025-05-01,134.20,,0.036500,0.098100,0.184600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2025-05-31,134.20,,0.036500,0.098100,0.184600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2025-06-01,141.19,,0.052100,0.155300,0.239600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2025-06-30,141.19,,0.052100,0.155300,0.239600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2025-07-01,142.88,,0.012000,0.169200,0.248600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2025-07-31,142.88,,0.012000,0.169200,0.248600,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2025-08-01,144.32,,0.010100,0.180900,0.241500,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2025-08-31,144.32,,0.010100,0.180900,0.241500,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2025-09-01,144.61,,0.002000,0.183300,0.233200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2025-09-30,144.61,,0.002000,0.183300,0.233200,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
2025-10-01,145.70,,0.007500,0.192200,0.222300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-11T01:35:19Z
2025-10-31,145.70,,0.007500,0.192200,0.222300,https://www.bcb.gob.bo/?q=indicadores_inflacion,2025-11-23T01:02:08Z
